System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.sqlite","JDBC","extractAddress",1,2,25,16,600.00,0.03,1,3,0,3,1,1,6.00,0,0,0,0,13,0,4,0,0,100.00,12
"No System Name","org.sqlite","SQLiteJDBCLoader","extractAndLoadLibraryFile",8,33,251,75,34352.11,0.52,10,17,3,49,3,2,21.97,1,1,4,10,138,0,35,0,13,1563.43,113
"No System Name","org.sqlite.core","CoreConnection","extractPragmasFromFilename",8,29,231,64,43243.20,0.46,4,16,0,36,2,1,31.20,1,0,4,10,127,1,39,0,9,1386.00,104
"No System Name","org.sqlite.core","CoreConnection","extractResource",7,26,212,71,26048.32,0.43,8,22,0,40,1,1,19.98,1,1,3,10,123,1,26,0,10,1303.75,89
"No System Name","org.sqlite","StatementTest","failToDropWhenRSOpen",1,6,51,24,1613.45,0.08,1,4,0,7,0,2,6.90,0,0,0,0,28,1,5,0,0,233.83,23
"No System Name","org.sqlite.core","CoreConnection","finalize",1,2,12,11,124.54,0.01,1,0,1,3,0,2,3.00,0,0,0,0,7,1,0,0,0,41.51,5
"No System Name","org.sqlite.core","CoreDatabaseMetaData","finalize",1,2,10,9,79.25,0.01,1,0,1,3,0,1,2.50,0,0,0,0,6,1,0,0,0,31.70,4
"No System Name","org.sqlite.core","CorePreparedStatement","finalize",1,2,12,11,124.54,0.01,1,0,1,3,0,2,3.00,0,0,0,0,7,1,0,0,0,41.51,5
"No System Name","org.sqlite.jdbc3","JDBC3DatabaseMetaData","finalize",1,2,10,9,79.25,0.01,1,0,1,3,0,1,2.50,0,0,0,0,6,1,0,0,0,31.70,4
"No System Name","org.sqlite.jdbc3","JDBC3ResultSet","finalize",1,2,12,11,124.54,0.01,1,0,1,3,0,2,3.00,0,0,0,0,7,1,0,0,0,41.51,5
