Package,Class,Name,COMP,NOA,VDEC,VREF,HLTH,HVOC,HVOL,HDIF,HEFF,HBUG,CAST,NOPR,NAND,CREF,XMET,LMET,EXCR,EXCT,MOD,NLOC
org.roaringbitmap,ArrayContainer,trim,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,2
org.roaringbitmap,ArrayContainer,writeArray,2,1,2,3,14.0,8.0,42.0,4.0,168.0,0.014,0,5,9,2,1,0,1,1,1,4
org.roaringbitmap,ArrayContainer,writeExternal,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,1,1,1,2
org.roaringbitmap,ArrayContainer,xor,6,1,11,9,75.0,24.0,343.8721875540868,26.0,8940.676876406256,0.11462406251802892,0,26,49,4,5,2,0,0,1,22
org.roaringbitmap,ArrayContainer,xor,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,ArrayContainer,rank,2,1,2,3,11.0,7.0,30.880904142633646,4.0,123.52361657053459,0.010293634714211216,0,4,7,2,1,0,0,0,1,4
org.roaringbitmap,ArrayContainer,select,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.roaringbitmap,ArrayContainer,limit,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,0,0,1,3
org.roaringbitmap,ArrayContainer,iadd,6,2,8,8,68.0,18.0,283.5549000980772,36.0,10207.97640353078,0.0945183000326924,0,24,44,4,3,2,0,0,1,19
org.roaringbitmap,ArrayContainer,iremove,3,2,5,6,45.0,13.0,166.51978731634915,24.0,3996.4748955923797,0.055506595772116384,0,16,29,3,2,0,0,0,1,11
org.roaringbitmap,ArrayContainer,flip,4,1,3,4,42.0,10.0,139.52097998526924,28.0,3906.5874395875385,0.04650699332842308,0,15,27,4,3,2,0,0,1,14
org.roaringbitmap,ArrayContainer,add,5,2,9,9,71.0,20.0,306.85689473700273,36.0,11046.848210532098,0.1022856315790009,0,25,46,4,3,2,0,0,1,18
org.roaringbitmap,ArrayContainer,remove,3,2,6,7,48.0,15.0,187.53074858920888,24.0,4500.737966141013,0.0625102495297363,0,17,31,3,2,1,0,0,1,12
org.roaringbitmap,ArrayContainer,iandNot,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,3,1
org.roaringbitmap,ArrayContainer,iandNot,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,3,1
org.roaringbitmap,ArrayContainer,iand,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,3,1
org.roaringbitmap,ArrayContainer,clone,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,3,1
org.roaringbitmap,ArrayContainer,andNot,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,3,1
org.roaringbitmap,ArrayContainer,andNot,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,3,1
org.roaringbitmap,ArrayContainer,and,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,3,1
org.roaringbitmap,ArrayContainer,clone,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,3,1
org.roaringbitmap,BitmapContainer$1,BitmapContainer$1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,0,0,0,0,2
org.roaringbitmap,BitmapContainer$1,hasNext,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,1
org.roaringbitmap,BitmapContainer$1,next,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,0,0,0,1,1
org.roaringbitmap,BitmapContainer$1,remove,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,0,1,1
org.roaringbitmap,BitmapContainer$1,next,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,3,1
org.roaringbitmap,BitmapContainer,BitmapContainer,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,4
org.roaringbitmap,BitmapContainer,BitmapContainer,2,2,8,9,75.0,19.0,318.5945635082689,48.0,15292.539048396906,0.10619818783608963,0,25,50,3,3,0,0,0,1,15
org.roaringbitmap,BitmapContainer,BitmapContainer,1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,0,0,0,1,4
org.roaringbitmap,BitmapContainer,BitmapContainer,1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,4
org.roaringbitmap,BitmapContainer,add,1,1,3,4,33.0,13.0,122.11451069865605,15.0,1831.7176604798408,0.04070483689955202,0,11,22,2,1,0,0,0,1,5
