System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.apache.commons.lang3.mutable","MutableFloat","MutableFloat",1,3,16,0,0.00,0.00,0,0,0,4,1,1,0.00,0,0,0,0,9,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.mutable","MutableFloat","MutableFloat",1,3,19,0,0.00,0.00,1,1,0,4,1,1,0.00,0,0,0,0,11,0,2,0,0,0.00,8
"No System Name","org.apache.commons.lang3.mutable","MutableFloat","MutableFloat",1,3,22,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,12,0,2,0,0,0.00,10
"No System Name","org.apache.commons.lang3.mutable","MutableInt","MutableInt",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.mutable","MutableInt","MutableInt",1,3,16,0,0.00,0.00,0,0,0,4,1,1,0.00,0,0,0,0,9,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.mutable","MutableInt","MutableInt",1,3,19,0,0.00,0.00,1,1,0,4,1,1,0.00,0,0,0,0,11,0,2,0,0,0.00,8
"No System Name","org.apache.commons.lang3.mutable","MutableInt","MutableInt",1,3,22,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,12,0,2,0,0,0.00,10
"No System Name","org.apache.commons.lang3.mutable","MutableLong","MutableLong",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.mutable","MutableLong","MutableLong",1,3,19,0,0.00,0.00,1,1,0,4,1,1,0.00,0,0,0,0,11,0,2,0,0,0.00,8
"No System Name","org.apache.commons.lang3.mutable","MutableLong","MutableLong",1,3,22,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,12,0,2,0,0,0.00,10
"No System Name","org.apache.commons.lang3.mutable","MutableLong","MutableLong",1,3,16,0,0.00,0.00,0,0,0,4,1,1,0.00,0,0,0,0,9,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.mutable","MutableObject","MutableObject",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.mutable","MutableObject","MutableObject",1,3,16,0,0.00,0.00,1,0,0,4,1,1,0.00,0,0,0,0,9,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3.mutable","MutableShort","MutableShort",1,2,7,0,0.00,0.00,0,0,0,3,0,1,0.00,0,0,0,0,5,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3.mutable","MutableShort","MutableShort",1,3,19,0,0.00,0.00,1,1,0,4,1,1,0.00,0,0,0,0,11,0,2,0,0,0.00,8
"No System Name","org.apache.commons.lang3.mutable","MutableShort","MutableShort",1,3,22,0,0.00,0.00,2,1,0,4,1,1,0.00,0,0,0,0,12,0,2,0,0,0.00,10
"No System Name","org.apache.commons.lang3.mutable","MutableShort","MutableShort",1,3,16,0,0.00,0.00,0,0,0,4,1,1,0.00,0,0,0,0,9,0,2,0,0,0.00,7
"No System Name","org.apache.commons.lang3","ThreadUtils$NamePredicate","NamePredicate",2,5,28,0,0.00,0.00,2,1,0,7,1,1,0.00,0,0,1,0,17,0,3,0,1,0.00,11
"No System Name","org.apache.commons.lang3.builder","ToStringStyle$NoClassNameToStringStyle","NoClassNameToStringStyle",1,4,18,0,0.00,0.00,0,0,2,5,0,0,0.00,0,0,0,0,10,0,0,0,0,0.00,8
"No System Name","org.apache.commons.lang3.builder","ToStringStyle$NoFieldNameToStringStyle","NoFieldNameToStringStyle",1,3,12,0,0.00,0.00,0,0,1,4,0,0,0.00,0,0,0,0,7,0,0,0,0,0.00,5
"No System Name","org.apache.commons.lang3.text","StrMatcher$NoMatcher","NoMatcher",1,2,6,0,0.00,0.00,0,0,0,3,0,0,0.00,0,0,0,0,4,0,0,0,0,0.00,2
"No System Name","org.apache.commons.lang3","NotImplementedException","NotImplementedException",1,2,14,0,0.00,0.00,1,0,1,3,1,1,0.00,0,0,0,0,7,0,1,1,0,0.00,7
"No System Name","org.apache.commons.lang3","NotImplementedException","NotImplementedException",1,3,20,0,0.00,0.00,1,0,0,4,2,1,0.00,0,0,0,0,10,0,3,0,0,0.00,10
"No System Name","org.apache.commons.lang3","NotImplementedException","NotImplementedException",1,2,16,0,0.00,0.00,2,0,1,3,2,1,0.00,0,0,0,0,7,0,2,0,0,0.00,9
