System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.junit.runners","ParentRunner","areAllChildrenIgnored",3,8,26,17,538.01,0.04,1,0,2,8,0,1,5.06,1,0,2,0,17,0,1,0,2,106.27,9
"No System Name","junit.framework","ComparisonCompactor","areStringsEqual",1,2,12,11,124.54,0.01,0,1,0,3,0,1,3.00,0,0,0,0,7,0,2,0,0,41.51,5
"No System Name","org.junit.tests.experimental.theories.extendingwithstubs","MethodCall","argList",2,8,40,21,1874.06,0.06,4,3,0,7,0,1,10.67,1,0,1,1,24,0,4,0,1,175.69,16
"No System Name","org.junit.tests.experimental.theories.extendingwithstubs","MethodCall","argListString",2,4,35,18,948.66,0.05,1,4,1,6,0,1,6.50,0,0,1,0,22,0,1,0,1,145.95,13
"No System Name","org.junit.tests.running.methods","ParameterizedTestMethodTest$EverythingWrong","argumentsA",1,1,9,9,57.06,0.01,0,0,0,2,1,2,2.00,0,0,0,0,4,0,0,0,0,28.53,5
"No System Name","org.junit.tests.running.methods","TestMethodTest$EverythingWrong","argumentsA",1,1,9,9,57.06,0.01,0,0,0,2,1,2,2.00,0,0,0,0,4,0,0,0,0,28.53,5
"No System Name","org.junit.tests.running.methods","ParameterizedTestMethodTest$EverythingWrong","argumentsAC",1,1,10,10,83.05,0.01,0,0,0,2,1,3,2.50,0,0,0,0,5,0,0,0,0,33.22,5
"No System Name","org.junit.tests.running.methods","TestMethodTest$EverythingWrong","argumentsAC",1,1,10,10,83.05,0.01,0,0,0,2,1,3,2.50,0,0,0,0,5,0,0,0,0,33.22,5
"No System Name","org.junit.tests.running.methods","ParameterizedTestMethodTest$EverythingWrong","argumentsB",1,1,9,9,57.06,0.01,0,0,0,2,1,2,2.00,0,0,0,0,4,0,0,0,0,28.53,5
"No System Name","org.junit.tests.running.methods","TestMethodTest$EverythingWrong","argumentsB",1,1,9,9,57.06,0.01,0,0,0,2,1,2,2.00,0,0,0,0,4,0,0,0,0,28.53,5
