Package,Class,Name,COMP,NOA,VDEC,VREF,HLTH,HVOC,HVOL,HDIF,HEFF,HBUG,CAST,NOPR,NAND,CREF,XMET,LMET,EXCR,EXCT,MOD,NLOC
org.sqlite.core,CoreConnection,setTransactionMode,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,1,2
org.sqlite.core,CoreConnection,getDriverVersion,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.sqlite.core,CoreConnection,finalize,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,1,2
org.sqlite.core,CoreConnection,close,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,0,1,1,1,7
org.sqlite.core,CoreStatement,CoreStatement,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,3,0,0,0,1,8
org.sqlite.core,CoreStatement,checkOpen,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,1,2,3
org.sqlite.core,CoreStatement,isOpen,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1
org.sqlite.core,CoreStatement,exec,4,0,1,3,9.0,5.0,20.89735285398626,1.0,20.89735285398626,0.0069657842846620865,0,3,6,5,4,0,1,1,1,9
org.sqlite.core,CoreStatement,exec,4,1,2,4,9.0,5.0,20.89735285398626,1.0,20.89735285398626,0.0069657842846620865,0,3,6,6,4,0,1,1,1,9
org.sqlite.core,CoreStatement,internalClose,4,0,1,2,3.0,3.0,4.754887502163469,0.0,0.0,0.0015849625007211565,0,1,2,4,5,0,1,1,1,11
org.sqlite.core,CoreStatement,executeQuery,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,CoreDatabaseMetaData$PrimaryKeyFinder,CoreDatabaseMetaData$PrimaryKeyFinder,15,2,6,9,47.0,12.0,168.49323753389436,24.0,4043.837700813465,0.05616441251129812,0,16,31,13,21,0,2,1,1,35
org.sqlite.core,CoreDatabaseMetaData$PrimaryKeyFinder,getName,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.sqlite.core,CoreDatabaseMetaData$PrimaryKeyFinder,getColumns,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.sqlite.core,CoreDatabaseMetaData,CoreDatabaseMetaData,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0,0,1,6
org.sqlite.core,CoreDatabaseMetaData,getGeneratedKeys,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,2,0
org.sqlite.core,CoreDatabaseMetaData,checkOpen,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,1,1,3
org.sqlite.core,CoreDatabaseMetaData,close,21,0,0,2,3.0,2.0,3.0,0.0,0.0,0.001,0,1,2,3,1,0,1,1,2,59
org.sqlite.core,CoreDatabaseMetaData,quote,2,1,1,1,3.0,1.0,0.0,0.0,0.0,0.0,0,1,2,2,1,0,0,0,2,3
org.sqlite.core,CoreDatabaseMetaData,escape,3,1,4,4,11.0,8.0,33.0,2.0,66.0,0.011,0,4,7,3,5,0,0,0,1,7
org.sqlite.core,CoreDatabaseMetaData,finalize,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,1,2
org.sqlite.core,CoreResultSet,CoreResultSet,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,1,0,0,0,1,9
org.sqlite.core,CoreResultSet,isOpen,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1
org.sqlite.core,CoreResultSet,checkOpen,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,1,1,3
org.sqlite.core,CoreResultSet,checkCol,4,1,1,2,2.0,2.0,2.0,0.0,0.0,6.666666666666666E-4,0,1,1,4,6,0,2,1,1,5
org.sqlite.core,CoreResultSet,markCol,1,1,1,2,2.0,2.0,2.0,0.0,0.0,6.666666666666666E-4,0,1,1,1,0,2,1,1,1,4
org.sqlite.core,CoreResultSet,checkMeta,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,1,1,1,1,4
org.sqlite.core,CoreResultSet,close,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,5,2,0,1,1,1,15
org.sqlite.core,NativeDB,NativeDB,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,1,3
org.sqlite.core,NativeDB,load,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,1,2,5
org.sqlite.core,NativeDB,_open,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,3,0
org.sqlite.core,NativeDB,_close,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,3,0
org.sqlite.core,NativeDB,_exec,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,3,0
org.sqlite.core,NativeDB,shared_cache,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,enable_load_extension,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,interrupt,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,busy_timeout,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,prepare,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,3,0
org.sqlite.core,NativeDB,errmsg,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,libversion,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,changes,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,total_changes,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,finalize,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,step,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,reset,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,clear_bindings,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,bind_parameter_count,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,column_count,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,column_type,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,column_decltype,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,column_table_name,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,column_name,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,column_text,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,column_blob,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,column_double,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,column_long,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,column_int,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,bind_null,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,bind_int,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,bind_long,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,bind_double,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,bind_text,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,bind_blob,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,result_null,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,result_text,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,result_blob,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,result_double,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,result_long,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,result_int,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,result_error,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,value_bytes,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,value_text,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,value_blob,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,value_double,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,value_long,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,value_int,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,value_type,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,create_function,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,destroy_function,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0
org.sqlite.core,NativeDB,free_functions,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,backup,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,3,0
org.sqlite.core,NativeDB,restore,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,3,0
org.sqlite.core,NativeDB,column_metadata,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0
org.sqlite.core,NativeDB,throwex,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,1,1,1
org.sqlite.core,CorePreparedStatement,CorePreparedStatement,1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,5,0,1,1,1,9
org.sqlite.core,CorePreparedStatement,finalize,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,1,2
org.sqlite.core,CorePreparedStatement,checkParameters,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,1,1,3
org.sqlite.core,CorePreparedStatement,executeBatch,2,0,0,3,9.0,5.0,20.89735285398626,2.0,41.79470570797252,0.0069657842846620865,0,3,6,3,1,2,1,1,1,5
org.sqlite.core,CorePreparedStatement,getUpdateCount,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,0,1,1,1,3
org.sqlite.core,CorePreparedStatement,batch,2,2,2,3,9.0,6.0,23.264662506490403,2.0,46.529325012980806,0.007754887502163467,0,3,6,2,0,1,1,1,1,5
org.sqlite.core,CorePreparedStatement,setDateByMilliseconds,1,2,2,3,9.0,6.0,23.264662506490403,1.0,23.264662506490403,0.007754887502163467,0,3,6,8,6,1,1,1,1,7
org.sqlite.javax,SQLitePooledConnection$1,SQLitePooledConnection$1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0,0,0,1
org.sqlite.javax,SQLitePooledConnection$1,invoke,9,3,10,6,31.0,11.0,107.24238017775623,10.0,1072.4238017775624,0.03574746005925208,3,11,20,12,17,0,3,1,1,25
org.sqlite.javax,SQLitePooledConnection,SQLitePooledConnection,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,2,0,0,0,1,4
org.sqlite.javax,SQLitePooledConnection,close,3,0,0,2,3.0,2.0,3.0,0.0,0.0,0.001,0,1,2,4,2,0,1,1,1,8
org.sqlite.javax,SQLitePooledConnection,getConnection,2,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,1,1,2,6,5,0,1,1,1,4
