System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
"No System Name","org.apache.commons.io.output","ProxyWriter","append",3,10,59,31,3129.30,0.10,3,2,3,14,1,2,10.71,0,1,2,1,33,1,8,0,3,292.30,26
"No System Name","org.apache.commons.io.output","ProxyWriterTest$OutputStreamWriter_0","append",1,2,17,16,272.00,0.02,4,1,0,3,1,2,4.00,0,0,0,0,9,1,0,0,0,68.00,8
"No System Name","org.apache.commons.io.output","StringBuilderWriter","append",1,3,19,15,381.76,0.02,2,1,0,4,1,2,5.14,0,0,0,0,10,0,2,0,0,74.23,9
"No System Name","org.apache.commons.io.output","NullWriter","append",1,2,19,16,295.56,0.03,2,0,0,3,3,2,3.89,0,0,0,0,9,0,0,0,0,76.00,10
"No System Name","org.apache.commons.io.output","ProxyWriter","append",2,7,53,27,2620.89,0.08,3,1,3,10,3,2,10.40,0,1,1,0,27,1,9,0,2,252.01,26
"No System Name","org.apache.commons.io.output","ProxyWriterTest$OutputStreamWriter_1","append",1,2,21,19,389.26,0.03,4,1,0,3,3,2,4.36,0,0,0,0,9,1,0,0,0,89.21,12
"No System Name","org.apache.commons.io.output","StringBuilderWriter","append",1,3,27,18,675.53,0.04,2,1,0,4,3,2,6.00,0,0,0,0,12,0,4,0,0,112.59,15
"No System Name","org.apache.commons.io.output","ProxyWriterTest","appendChar",1,6,45,24,1473.74,0.07,3,5,1,7,0,2,7.14,0,0,0,2,25,1,4,0,0,206.32,20
"No System Name","org.apache.commons.io.output","ProxyWriterTest","appendCharSequence",2,8,59,29,2910.99,0.10,3,5,2,11,0,2,10.16,0,1,1,2,34,1,5,0,2,286.62,25
"No System Name","org.apache.commons.io.output","ProxyWriterTest","appendCharSequence_with_offset",1,7,52,27,1745.32,0.08,3,6,1,8,0,2,7.06,0,0,0,2,28,1,5,0,0,247.25,24
"No System Name","org.apache.commons.io.filefilter","FileFilterUtils","asFileFilter",1,2,15,13,266.43,0.02,3,1,0,3,1,2,4.80,0,0,0,0,9,0,1,0,0,55.51,6
"No System Name","org.apache.commons.io.filefilter","FileFilterUtils","asFileFilter",1,2,15,13,266.43,0.02,3,1,0,3,1,2,4.80,0,0,0,0,9,0,1,0,0,55.51,6
"No System Name","org.apache.commons.io.output","TeeOutputStreamTest","assertByteArrayEquals",2,7,60,27,3537.64,0.10,1,0,1,6,3,1,12.40,1,0,1,1,29,0,15,0,1,285.29,31
"No System Name","org.apache.commons.io.output","CountingOutputStreamTest","assertByteArrayEquals",2,6,48,25,2571.98,0.07,1,0,1,5,4,1,11.54,1,0,1,1,23,0,10,0,1,222.91,25
"No System Name","org.apache.commons.io.input","BOMInputStreamTest$ExpectCloseInputStream","assertCloseCalled",1,2,9,8,54.00,0.01,0,0,1,3,0,1,2.00,0,0,0,0,5,0,1,0,0,27.00,4
"No System Name","org.apache.commons.io.input","BOMInputStreamTest","assertData",2,7,54,27,3337.93,0.09,1,0,1,7,3,1,13.00,1,0,1,1,26,1,12,0,1,256.76,28
"No System Name","org.apache.commons.io","IOUtilsTestCase","assertEqualContent",1,2,23,16,429.33,0.03,1,1,1,3,2,1,4.67,0,0,0,0,11,0,2,0,0,92.00,12
"No System Name","org.apache.commons.io.testtools","TestUtils","assertEqualContent",3,13,109,42,14426.90,0.20,3,2,1,14,2,2,24.55,2,0,2,4,55,1,26,0,3,587.76,54
"No System Name","org.apache.commons.io.testtools","TestUtils","assertEqualContent",3,13,109,42,14426.90,0.20,3,2,1,14,2,2,24.55,2,0,2,4,55,1,26,0,3,587.76,54
"No System Name","org.apache.commons.io.testtools","TestUtils","assertEqualContent",2,12,127,46,12336.59,0.23,4,4,1,20,2,2,17.59,1,0,3,4,67,1,19,0,3,701.49,60
"No System Name","org.apache.commons.io.input","ReversedLinesFileReaderTestParamBlockSize","assertEqualsAndNoLineBreaks",1,2,17,11,245.04,0.02,1,0,1,3,2,1,4.17,0,0,0,0,7,0,2,0,0,58.81,10
"No System Name","org.apache.commons.io.input","ReversedLinesFileReaderTestParamBlockSize","assertEqualsAndNoLineBreaks",2,5,48,23,1814.59,0.07,1,1,2,7,3,1,8.36,0,0,1,0,22,0,8,0,1,217.13,26
"No System Name","org.apache.commons.io.filefilter","IOFileFilterAbstractTestCase","assertFalseFiltersInvoked",2,6,56,30,3245.91,0.09,1,1,1,5,3,2,11.81,1,0,1,1,29,0,10,0,1,274.79,27
"No System Name","org.apache.commons.io.filefilter","IOFileFilterAbstractTestCase","assertFileFiltering",1,2,50,28,1480.16,0.08,3,3,1,6,4,2,6.16,0,0,0,0,24,1,7,0,0,240.37,26
"No System Name","org.apache.commons.io.input","ReversedLinesFileReaderTestParamBlockSize","assertFileWithShrinkingTestLines",2,6,50,29,2143.23,0.08,3,2,1,8,1,1,8.82,1,0,1,2,25,1,7,0,1,242.90,25
"No System Name","org.apache.commons.io.filefilter","IOFileFilterAbstractTestCase","assertFilenameFiltering",1,2,57,29,1806.80,0.09,3,5,1,6,4,2,6.52,0,0,0,0,28,1,8,0,0,276.90,29
"No System Name","org.apache.commons.io.filefilter","IOFileFilterAbstractTestCase","assertFiltering",3,6,135,37,13912.64,0.23,3,5,1,15,4,2,19.78,0,0,1,0,70,1,24,0,2,703.28,65
"No System Name","org.apache.commons.io.filefilter","RegexFileFilterTestCase","assertFiltering",3,6,119,33,11120.24,0.20,3,5,1,14,3,1,18.53,0,0,1,0,62,1,21,0,2,600.28,57
"No System Name","org.apache.commons.io.filefilter","FileFilterTestCase","assertFiltering",3,7,126,35,11456.95,0.22,3,6,2,15,3,1,17.73,0,0,1,0,66,1,22,0,2,646.29,60
"No System Name","org.apache.commons.io","LineIteratorTestCase","assertLines",2,10,70,34,3988.57,0.12,3,5,2,11,2,1,11.20,1,0,2,2,38,0,10,0,3,356.12,32
"No System Name","org.apache.commons.io","FilenameUtilsWildcardTestCase","assertMatch",1,2,29,18,654.11,0.04,2,1,1,3,3,1,5.41,0,0,0,0,12,0,5,0,0,120.93,17
"No System Name","org.apache.commons.io.serialization","MoreComplexObjectTest","assertSerialization",1,3,34,21,781.16,0.05,4,2,1,4,1,1,5.23,0,0,0,1,17,2,3,1,0,149.34,17
"No System Name","org.apache.commons.io.serialization","ValidatingObjectInputStreamTest","assertSerialization",1,3,27,19,583.90,0.04,4,1,1,4,1,1,5.09,0,0,0,1,13,2,3,1,0,114.69,14
"No System Name","org.apache.commons.io.input","InfiniteCircularInputStreamTest","assertStreamOutput",1,6,59,27,2475.34,0.09,3,4,0,8,2,1,8.82,0,0,1,2,29,1,10,0,1,280.54,30
"No System Name","org.apache.commons.io.filefilter","IOFileFilterAbstractTestCase","assertTrueFiltersInvoked",2,6,56,30,3245.91,0.09,1,1,1,5,3,2,11.81,1,0,1,1,29,0,10,0,1,274.79,27
"No System Name","org.apache.commons.io.input","BoundedInputStream","available",2,4,28,19,899.50,0.04,1,1,0,6,0,2,7.56,0,0,1,0,17,1,4,0,1,118.94,11
"No System Name","org.apache.commons.io.input","BrokenInputStream","available",1,2,12,12,150.57,0.01,1,0,0,3,0,2,3.50,0,0,0,0,7,1,1,0,0,43.02,5
"No System Name","org.apache.commons.io.input","CharSequenceInputStream","available",1,2,24,17,551.81,0.03,1,2,0,3,0,2,5.62,0,0,0,0,14,1,2,0,0,98.10,10
"No System Name","org.apache.commons.io.input","NullInputStream","available",3,7,45,24,2455.25,0.07,1,0,0,10,0,2,11.90,0,0,1,1,28,0,7,1,3,206.32,17
"No System Name","org.apache.commons.io.input","ProxyInputStream","available",2,5,30,19,963.75,0.04,1,0,2,8,0,2,7.56,0,1,1,0,19,1,1,0,2,127.44,11
"No System Name","org.apache.commons.io.input","ProxyInputStream","beforeRead",1,1,10,10,83.05,0.01,1,0,0,2,1,1,2.50,0,0,0,0,5,1,0,0,0,33.22,5
"No System Name","org.apache.commons.io.input","ProxyReader","beforeRead",1,1,10,10,83.05,0.01,1,0,0,2,1,1,2.50,0,0,0,0,5,1,0,0,0,33.22,5
"No System Name","org.apache.commons.io.output","CountingOutputStream","beforeWrite",1,2,15,14,266.51,0.02,0,0,0,3,1,3,4.67,0,0,0,0,8,0,2,0,0,57.11,7
"No System Name","org.apache.commons.io.output","ProxyOutputStream","beforeWrite",1,1,10,10,83.05,0.01,1,0,0,2,1,1,2.50,0,0,0,0,5,1,0,0,0,33.22,5
"No System Name","org.apache.commons.io.output","ProxyWriter","beforeWrite",1,1,10,10,83.05,0.01,1,0,0,2,1,1,2.50,0,0,0,0,5,1,0,0,0,33.22,5
"No System Name","org.apache.commons.io.input","DemuxInputStream","bindStream",1,4,26,15,696.54,0.03,1,2,0,6,1,1,6.86,0,0,0,1,14,0,4,0,0,101.58,12
"No System Name","org.apache.commons.io.output","DemuxOutputStream","bindStream",1,4,26,15,696.54,0.03,1,2,0,5,1,1,6.86,0,0,0,1,14,0,4,0,0,101.58,12
"No System Name","org.apache.commons.io.input","ReversedLinesFileReaderTestParamBlockSize","blockSizes",1,2,41,28,1366.57,0.07,3,2,0,3,0,4,6.93,0,0,0,0,25,0,0,0,0,197.10,16
"No System Name","org.apache.commons.io.input","ReversedLinesFileReaderTestParamFile","blockSizes",1,2,95,48,5912.08,0.18,3,2,0,21,0,3,11.14,0,0,0,0,35,0,0,0,0,530.57,60
"No System Name","org.apache.commons.io","IOUtils","buffer",2,4,34,20,2228.67,0.05,3,2,0,7,1,2,15.17,0,0,1,0,21,0,4,1,1,146.95,13
"No System Name","org.apache.commons.io","IOUtils","buffer",2,4,37,22,2309.99,0.05,3,2,0,7,2,2,14.00,0,0,1,0,21,0,5,1,1,165.00,16
"No System Name","org.apache.commons.io","IOUtils","buffer",2,4,34,20,2228.67,0.05,3,2,0,7,1,2,15.17,0,0,1,0,21,0,4,1,1,146.95,13
"No System Name","org.apache.commons.io","IOUtils","buffer",2,4,37,22,2309.99,0.05,3,2,0,7,2,2,14.00,0,0,1,0,21,0,5,1,1,165.00,16
"No System Name","org.apache.commons.io","IOUtils","buffer",1,2,23,15,1235.55,0.03,2,1,0,3,1,2,13.75,0,0,0,0,13,0,3,1,0,89.86,10
"No System Name","org.apache.commons.io","IOUtils","buffer",1,2,26,17,1266.43,0.04,2,1,0,3,2,2,11.92,0,0,0,0,13,0,4,1,0,106.27,13
"No System Name","org.apache.commons.io","IOUtils","buffer",1,2,23,15,1235.55,0.03,2,1,0,3,1,2,13.75,0,0,0,0,13,0,3,1,0,89.86,10
"No System Name","org.apache.commons.io","IOUtils","buffer",1,2,26,17,1266.43,0.04,2,1,0,3,2,2,11.92,0,0,0,0,13,0,4,1,0,106.27,13
"No System Name","org.apache.commons.io.filefilter","AndFileFilterTestCase","buildFilterUsingAdd",2,8,37,23,2082.85,0.06,3,2,0,7,1,2,12.44,1,0,1,1,21,0,4,0,1,167.37,16
"No System Name","org.apache.commons.io.filefilter","ConditionalFileFilterAbstractTestCase","buildFilterUsingAdd",1,1,11,10,137.03,0.01,2,0,0,1,1,2,3.75,0,0,0,0,6,0,0,0,0,36.54,5
"No System Name","org.apache.commons.io.filefilter","OrFileFilterTestCase","buildFilterUsingAdd",2,8,37,23,2082.85,0.06,3,2,0,7,1,2,12.44,1,0,1,1,21,0,4,0,1,167.37,16
"No System Name","org.apache.commons.io.filefilter","AndFileFilterTestCase","buildFilterUsingConstructor",1,2,19,16,506.67,0.03,3,1,0,3,1,2,6.67,0,0,0,0,11,0,1,0,0,76.00,8
"No System Name","org.apache.commons.io.filefilter","ConditionalFileFilterAbstractTestCase","buildFilterUsingConstructor",1,1,11,10,137.03,0.01,2,0,0,1,1,2,3.75,0,0,0,0,6,0,0,0,0,36.54,5
"No System Name","org.apache.commons.io.filefilter","OrFileFilterTestCase","buildFilterUsingConstructor",1,2,19,16,506.67,0.03,3,1,0,3,1,2,6.67,0,0,0,0,11,0,1,0,0,76.00,8
"No System Name","org.apache.commons.io.output","ByteArrayOutputStreamTestCase","byteCmp",3,8,46,26,2801.03,0.07,0,0,0,8,2,2,12.95,1,0,2,1,27,0,8,0,2,216.22,19
"No System Name","org.apache.commons.io","FileUtils","byteCountToDisplaySize",7,16,212,36,29735.61,0.37,2,8,0,19,1,2,27.13,0,0,1,1,116,0,39,0,7,1096.02,96
"No System Name","org.apache.commons.io","FileUtils","byteCountToDisplaySize",1,2,18,14,365.51,0.02,2,1,1,3,1,2,5.33,0,0,0,0,10,0,1,0,0,68.53,8
"No System Name","org.apache.commons.io.input","XmlStreamReader","calculateHttpEncoding",13,35,325,55,83299.76,0.63,4,4,5,51,5,0,44.33,0,0,2,9,157,1,100,0,13,1878.94,168
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","calculateHttpEncoding",1,5,56,24,2842.68,0.09,3,3,0,7,6,1,11.07,0,0,0,2,25,1,9,0,0,256.76,31
"No System Name","org.apache.commons.io.input.compatibility","XmlStreamReaderUtilitiesCompatibilityTest","calculateHttpEncoding",1,5,67,30,3616.38,0.11,4,5,0,10,6,2,11.00,0,0,0,2,29,1,10,0,0,328.76,38
"No System Name","org.apache.commons.io.input.compatibility","XmlStreamReader","calculateHttpEncoding",11,26,322,55,86165.39,0.62,5,4,3,60,7,0,46.29,0,0,4,3,160,1,104,0,16,1861.60,162
"No System Name","org.apache.commons.io.input","XmlStreamReader","calculateRawEncoding",13,33,358,40,136398.60,0.64,4,3,0,48,3,0,71.59,0,0,2,7,183,1,100,0,12,1905.25,175
"No System Name","org.apache.commons.io.input.compatibility","XmlStreamReader","calculateRawEncoding",14,30,393,44,163598.69,0.72,5,5,0,60,4,0,76.25,0,0,2,1,210,1,115,0,15,2145.56,183
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","calculateRawEncoding",1,5,48,21,2395.81,0.07,3,3,0,7,4,1,11.36,0,0,0,2,23,1,7,0,0,210.83,25
"No System Name","org.apache.commons.io.input.compatibility","XmlStreamReaderUtilitiesCompatibilityTest","calculateRawEncoding",1,5,51,24,2671.09,0.08,3,3,0,7,4,2,11.42,0,0,0,2,24,1,7,0,0,233.83,27
"No System Name","org.apache.commons.io","ByteOrderMarkTestCase","charsetName",1,4,34,20,566.79,0.05,0,1,1,5,0,2,3.86,0,0,0,0,16,0,3,0,0,146.95,18
"No System Name","org.apache.commons.io.monitor","FileAlterationObserver","checkAndNotify",5,16,81,29,4087.99,0.13,3,6,2,15,0,1,10.39,2,0,1,1,47,0,13,0,5,393.50,34
"No System Name","org.apache.commons.io.monitor","FileAlterationObserverTestCase","checkAndNotify",1,2,12,10,149.49,0.01,1,1,0,3,0,1,3.75,0,0,0,0,7,1,1,0,0,39.86,5
"No System Name","org.apache.commons.io.monitor","FileAlterationObserver","checkAndNotify",5,25,196,46,38724.42,0.36,3,5,6,25,3,1,35.77,3,0,2,2,103,0,56,0,5,1082.62,93
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","checkAppXml",1,2,29,21,627.09,0.04,2,1,1,3,2,2,4.92,0,0,0,0,13,0,3,0,0,127.38,16
"No System Name","org.apache.commons.io.input","CharSequenceReaderTest","checkArray",2,6,43,24,2070.11,0.07,0,0,1,5,2,1,10.50,1,0,1,1,22,0,9,0,1,197.15,21
"No System Name","org.apache.commons.io.input","CharSequenceInputStreamTest","checkAvail",1,4,35,20,1437.04,0.05,2,1,1,5,2,1,9.50,0,0,0,1,16,1,6,0,0,151.27,19
"No System Name","org.apache.commons.io.output","ByteArrayOutputStreamTestCase","checkByteArrays",3,5,39,20,1432.72,0.06,0,0,2,8,2,1,8.50,0,0,1,0,22,0,6,0,2,168.56,17
"No System Name","org.apache.commons.io.monitor","AbstractMonitorTestCase","checkCollectionSizes",1,8,175,37,10688.36,0.30,1,12,1,20,7,1,11.72,0,0,0,0,90,0,26,0,0,911.65,85
"No System Name","org.apache.commons.io.monitor","AbstractMonitorTestCase","checkCollectionsEmpty",1,2,20,13,412.33,0.02,1,0,1,3,1,1,5.57,0,0,0,0,7,0,1,0,0,74.01,13
"No System Name","org.apache.commons.io","IOCase","checkCompareTo",2,4,42,25,2358.23,0.07,2,3,0,6,2,1,12.09,0,0,1,0,23,0,7,0,1,195.04,19
"No System Name","org.apache.commons.io","DirectoryWalkerTestCase","checkContainsFiles",2,6,55,29,2930.73,0.09,3,1,1,5,3,1,10.97,1,0,1,1,28,0,11,0,1,267.19,27
"No System Name","org.apache.commons.io","DirectoryWalkerTestCaseJava4","checkContainsFiles",2,6,52,28,2437.33,0.08,3,1,1,5,3,1,9.75,1,0,1,1,26,0,11,0,1,249.98,26
"No System Name","org.apache.commons.io","DirectoryWalkerTestCase","checkContainsString",2,6,58,30,3046.89,0.09,3,2,1,5,3,1,10.71,1,0,1,1,30,0,11,0,1,284.60,28
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","checkContentTypeEncoding",1,2,25,17,500.71,0.03,2,1,1,3,2,1,4.90,0,0,0,0,11,0,3,0,0,102.19,14
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","checkContentTypeMime",1,2,25,17,500.71,0.03,2,1,1,3,2,1,4.90,0,0,0,0,11,0,3,0,0,102.19,14
"No System Name","org.apache.commons.io","FileUtils","checkDirectory",3,5,41,21,1680.79,0.06,2,3,0,8,1,2,9.33,0,0,1,0,27,0,4,0,2,180.09,14
"No System Name","org.apache.commons.io","IOCase","checkEndsWith",1,3,37,21,1403.55,0.05,1,2,0,4,2,1,8.64,0,0,0,1,18,0,7,0,0,162.52,19
"No System Name","org.apache.commons.io","IOCase","checkEquals",2,4,42,25,2358.23,0.07,2,3,0,6,2,1,12.09,0,0,1,0,23,0,7,0,1,195.04,19
"No System Name","org.apache.commons.io.monitor","FileAlterationMonitorTestCase","checkFile",3,9,57,33,2754.24,0.10,4,2,1,9,3,1,9.58,1,0,2,1,31,0,7,0,2,287.53,26
"No System Name","org.apache.commons.io.testtools","TestUtils","checkFile",1,3,27,18,630.49,0.04,2,1,2,5,2,2,5.60,0,0,0,0,13,1,3,0,0,112.59,14
"No System Name","org.apache.commons.io","FileUtils","checkFileRequirements",4,7,54,26,2665.15,0.08,3,3,0,11,2,2,10.50,0,0,1,0,33,1,4,0,3,253.82,21
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","checkHttpEncoding",1,11,156,37,10840.50,0.27,3,10,2,13,7,1,13.34,0,0,0,2,73,1,23,0,0,812.67,83
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","checkHttpError",3,12,147,47,7542.11,0.27,4,10,4,19,7,1,9.24,0,2,1,0,69,0,22,0,3,816.52,78
"No System Name","org.apache.commons.io.output","WriterOutputStream","checkIbmJdkWithBrokenUTF16",5,23,162,61,18969.24,0.32,7,14,0,27,1,2,19.74,1,1,2,7,92,0,23,0,5,960.78,70
"No System Name","org.apache.commons.io","DirectoryWalker","checkIfCancelled",2,3,35,23,1233.61,0.05,5,1,1,6,3,2,7.79,0,0,1,0,18,1,5,0,1,158.32,17
"No System Name","org.apache.commons.io","IOCase","checkIndexOf",4,10,63,25,5212.94,0.10,1,1,1,11,3,1,17.82,1,0,3,2,35,0,12,0,3,292.56,28
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","checkRawEncoding",1,9,120,32,7395.65,0.20,3,8,2,11,5,1,12.33,0,0,0,2,57,1,17,0,0,600.00,63
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","checkRawError",3,12,129,44,5976.21,0.23,3,8,5,17,5,1,8.49,0,2,1,0,63,0,18,0,3,704.27,66
"No System Name","org.apache.commons.io.input","CharSequenceReaderTest","checkRead",2,6,53,30,2253.90,0.09,3,3,1,6,2,1,8.67,1,0,1,1,27,1,8,1,1,260.07,26
"No System Name","org.apache.commons.io","IOCase","checkRegionMatches",1,2,29,19,716.74,0.04,1,2,0,3,3,1,5.82,0,0,0,0,13,0,5,0,0,123.19,16
"No System Name","org.apache.commons.io","IOCase","checkStartsWith",1,2,26,17,661.26,0.04,1,2,0,3,2,1,6.22,0,0,0,0,12,0,4,0,0,106.27,14
"No System Name","org.apache.commons.io.output","ByteArrayOutputStreamTestCase","checkStreams",1,5,52,23,1568.17,0.08,2,2,2,8,2,1,6.67,0,0,0,2,27,0,6,0,0,235.23,25
"No System Name","org.apache.commons.io.input","XmlStreamReaderUtilitiesTest","checkTextXml",1,2,29,21,627.09,0.04,2,1,1,3,2,2,4.92,0,0,0,0,13,0,3,0,0,127.38,16
"No System Name","org.apache.commons.io.output","ThresholdingOutputStream","checkThreshold",2,4,28,22,899.02,0.04,1,0,1,8,1,1,7.20,0,0,1,0,16,1,5,0,1,124.86,12
"No System Name","org.apache.commons.io.testtools","TestUtils","checkWrite",2,4,45,29,1598.58,0.07,5,4,0,10,1,2,7.31,0,1,1,0,27,1,2,0,2,218.61,18
"No System Name","org.apache.commons.io.testtools","TestUtils","checkWrite",2,4,45,29,1598.58,0.07,5,4,0,10,1,2,7.31,0,1,1,0,27,1,2,0,2,218.61,18
"No System Name","org.apache.commons.io.output","XmlStreamWriterTest","checkXmlContent",1,8,77,33,3592.87,0.13,5,8,2,10,3,2,9.25,0,0,0,3,40,1,11,0,0,388.42,37
"No System Name","org.apache.commons.io.output","XmlStreamWriterTest","checkXmlWriter",1,2,20,14,418.81,0.03,2,0,1,4,2,2,5.50,0,0,0,0,9,1,2,0,0,76.15,11
"No System Name","org.apache.commons.io.output","XmlStreamWriterTest","checkXmlWriter",2,6,53,25,3180.68,0.08,2,0,2,9,3,2,12.92,0,0,1,2,25,1,10,0,1,246.12,28
"No System Name","org.apache.commons.io","FileUtils","checksum",2,6,53,29,2643.39,0.09,8,6,0,9,2,2,10.27,0,0,1,0,31,1,5,0,2,257.47,22
"No System Name","org.apache.commons.io","FileUtils","checksumCRC32",1,4,30,20,1030.06,0.04,3,2,1,5,1,2,7.94,0,0,0,1,17,1,3,0,0,129.66,13
"No System Name","org.apache.commons.io","FileUtilsCleanDirectoryTestCase","chmod",3,13,113,48,8479.14,0.21,9,10,0,19,3,1,13.44,0,1,1,3,64,1,12,0,3,631.10,49
"No System Name","org.apache.commons.io","FileUtils","cleanDirectory",4,12,58,28,4461.23,0.09,2,0,2,14,1,2,16.00,1,1,2,2,34,1,7,0,4,278.83,24
"No System Name","org.apache.commons.io","FileUtils","cleanDirectoryOnExit",4,12,58,28,4461.23,0.09,2,0,2,14,1,2,16.00,1,1,2,2,34,1,7,0,4,278.83,24
"No System Name","org.apache.commons.io.serialization","ClosingBase","cleanup",3,7,26,19,613.59,0.04,2,1,0,8,0,2,5.56,1,1,2,0,16,0,2,0,3,110.45,10
"No System Name","org.apache.commons.io.input","TailerTest$TestTailerListener","clear",1,2,10,8,100.00,0.01,0,1,0,3,0,1,3.33,0,0,0,0,6,0,1,0,0,30.00,4
"No System Name","org.apache.commons.io.monitor","CollectionFileListener","clear",1,7,35,13,566.63,0.04,0,1,0,8,0,1,4.38,0,0,0,0,21,0,6,0,0,129.52,14
"No System Name","org.apache.commons.io","IOUtilsTestCase$Closeable","close",1,2,14,12,250.95,0.02,1,1,0,3,0,2,5.00,0,0,0,0,9,1,0,0,0,50.19,5
"No System Name","org.apache.commons.io","IOUtilsTestCase$Closeable_0","close",1,2,14,12,250.95,0.02,1,1,0,3,0,2,5.00,0,0,0,0,9,1,0,0,0,50.19,5
"No System Name","org.apache.commons.io","IOUtilsTestCase$Reader","close",1,1,9,9,71.32,0.01,1,0,0,1,0,2,2.50,0,0,0,0,5,1,0,0,0,28.53,4
"No System Name","org.apache.commons.io","IOUtilsTestCase$Reader_3","close",1,1,9,9,71.32,0.01,1,0,0,1,0,2,2.50,0,0,0,0,5,1,0,0,0,28.53,4
"No System Name","org.apache.commons.io","IOUtilsTestCase$SelectorAdapter","close",1,2,14,12,250.95,0.02,1,1,0,3,0,2,5.00,0,0,0,0,9,1,0,0,0,50.19,5
"No System Name","org.apache.commons.io","IOUtilsTestCase$ServerSocket","close",1,2,14,12,250.95,0.02,1,1,0,3,0,2,5.00,0,0,0,0,9,1,0,0,0,50.19,5
"No System Name","org.apache.commons.io","IOUtilsTestCase$Socket","close",1,2,15,13,312.22,0.02,1,1,0,3,0,3,5.62,0,0,0,0,10,1,0,0,0,55.51,5
"No System Name","org.apache.commons.io","IOUtilsTestCase$Writer","close",1,1,9,9,71.32,0.01,1,0,0,1,0,2,2.50,0,0,0,0,5,1,0,0,0,28.53,4
"No System Name","org.apache.commons.io","IOUtilsTestCase$Writer_4","close",1,1,9,9,71.32,0.01,1,0,0,1,0,2,2.50,0,0,0,0,5,1,0,0,0,28.53,4
"No System Name","org.apache.commons.io","LineIterator","close",2,5,32,20,968.11,0.05,1,1,0,7,0,2,7.00,0,0,1,0,18,1,4,0,1,138.30,14
"No System Name","org.apache.commons.io","SelectorAdapter","close",1,1,9,9,71.32,0.01,1,0,0,2,0,2,2.50,0,0,0,0,5,1,0,0,0,28.53,4
"No System Name","org.apache.commons.io.input","AutoCloseInputStream","close",1,3,20,15,468.83,0.03,2,2,0,4,0,2,6.00,0,0,0,0,12,1,2,0,0,78.14,8
"No System Name","org.apache.commons.io.input","AutoCloseInputStreamTest$ByteArrayInputStream","close",1,2,11,11,114.16,0.01,0,0,0,3,0,2,3.00,0,0,0,0,6,0,1,0,0,38.05,5
"No System Name","org.apache.commons.io.input","BOMInputStreamTest$ExpectCloseInputStream","close",1,2,13,13,168.37,0.02,1,0,0,3,0,2,3.50,0,0,0,0,7,1,1,0,0,48.11,6
"No System Name","org.apache.commons.io.input","BoundedInputStream","close",2,3,18,14,319.82,0.02,1,1,0,5,0,2,4.67,0,0,1,0,11,1,2,0,1,68.53,7
"No System Name","org.apache.commons.io.input","BoundedReader","close",1,2,14,12,210.80,0.02,1,1,0,3,0,2,4.20,0,0,0,0,8,1,1,0,0,50.19,6
"No System Name","org.apache.commons.io.input","BoundedReaderTest$BufferedReader","close",1,3,20,15,307.67,0.03,1,1,1,6,0,2,3.94,0,0,0,0,11,1,1,0,0,78.14,9
"No System Name","org.apache.commons.io.input","BrokenInputStream","close",1,2,12,12,150.57,0.01,1,0,0,3,0,2,3.50,0,0,0,0,7,1,1,0,0,43.02,5
"No System Name","org.apache.commons.io.input","CharSequenceInputStream","close",1,1,9,9,71.32,0.01,1,0,0,2,0,2,2.50,0,0,0,0,5,1,0,0,0,28.53,4
"No System Name","org.apache.commons.io.input","CharSequenceReader","close",1,3,15,12,188.21,0.02,0,0,0,4,0,2,3.50,0,0,0,0,8,0,2,0,0,53.77,7
"No System Name","org.apache.commons.io.input","CloseShieldInputStream","close",1,2,13,12,163.12,0.02,1,1,0,3,0,2,3.50,0,0,0,0,8,0,1,0,0,46.60,5
"No System Name","org.apache.commons.io.input","CloseShieldInputStreamTest$ByteArrayInputStream","close",1,2,11,11,114.16,0.01,0,0,0,3,0,2,3.00,0,0,0,0,6,0,1,0,0,38.05,5
"No System Name","org.apache.commons.io.input","DemuxInputStream","close",2,4,29,20,919.13,0.04,2,2,0,9,0,2,7.33,0,0,1,1,17,1,3,0,1,125.34,12
"No System Name","org.apache.commons.io.input","NullInputStream","close",1,4,22,18,366.95,0.03,1,0,0,5,0,2,4.00,0,0,0,0,12,1,3,0,0,91.74,10
"No System Name","org.apache.commons.io.input","NullReader","close",1,4,22,18,366.95,0.03,1,0,0,5,0,2,4.00,0,0,0,0,12,1,3,0,0,91.74,10
"No System Name","org.apache.commons.io.input","ObservableInputStream","close",3,8,45,23,2381.66,0.07,1,0,3,13,0,2,11.70,0,1,1,1,27,1,4,0,4,203.56,18
